study_tag	study_accession	reported_trait	cohorts	imputation_panel	variant_count	ftp_path
meta_EUR_S_LDL_CE	GCST90451262	Cholesteryl esters in small LDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451262/GCST90451262.tsv.gz
meta_EUR_S_LDL_C_pct	GCST90451263	Cholesterol to total lipids ratio in small LDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451263/GCST90451263.tsv.gz
meta_EUR_S_LDL_C	GCST90451264	Cholesterol in small LDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451264/GCST90451264.tsv.gz
meta_EUR_S_LDL_FC_pct	GCST90451265	Free cholesterol to total lipids ratio in small LDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451265/GCST90451265.tsv.gz
meta_EUR_S_LDL_FC	GCST90451266	Free cholesterol in small LDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451266/GCST90451266.tsv.gz
meta_EUR_S_LDL_L	GCST90451267	Total lipids in small LDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451267/GCST90451267.tsv.gz
meta_EUR_S_LDL_PL_pct	GCST90451268	Phospholipids to total lipids ratio in small LDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451268/GCST90451268.tsv.gz
meta_EUR_S_LDL_PL	GCST90451269	Phospholipids in small LDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451269/GCST90451269.tsv.gz
meta_EUR_S_LDL_P	GCST90451270	Concentration of small LDL particles	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451270/GCST90451270.tsv.gz
meta_EUR_S_LDL_TG_pct	GCST90451271	Triglycerides to total lipids ratio in small LDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451271/GCST90451271.tsv.gz
meta_EUR_S_LDL_TG	GCST90451272	Triglycerides in small LDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451272/GCST90451272.tsv.gz
meta_EUR_Sphingomyelins	GCST90451273	Sphingomyelins	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451273/GCST90451273.tsv.gz
meta_EUR_S_VLDL_CE_pct	GCST90451274	Cholesteryl esters to total lipids ratio in small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451274/GCST90451274.tsv.gz
meta_EUR_S_VLDL_CE	GCST90451275	Cholesteryl esters in small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451275/GCST90451275.tsv.gz
meta_EUR_S_VLDL_C_pct	GCST90451276	Cholesterol to total lipids ratio in small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451276/GCST90451276.tsv.gz
meta_EUR_S_VLDL_C	GCST90451277	Cholesterol in small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451277/GCST90451277.tsv.gz
meta_EUR_S_VLDL_FC_pct	GCST90451278	Free cholesterol to total lipids ratio in small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451278/GCST90451278.tsv.gz
meta_EUR_S_VLDL_FC	GCST90451279	Free cholesterol in small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451279/GCST90451279.tsv.gz
meta_EUR_S_VLDL_L	GCST90451280	Total lipids in small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451280/GCST90451280.tsv.gz
meta_EUR_S_VLDL_PL_pct	GCST90451281	Phospholipids to total lipids ratio in small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451281/GCST90451281.tsv.gz
meta_EUR_S_VLDL_PL	GCST90451282	Phospholipids in small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451282/GCST90451282.tsv.gz
meta_EUR_S_VLDL_P	GCST90451283	Concentration of small VLDL particles	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451283/GCST90451283.tsv.gz
meta_EUR_S_VLDL_TG_pct	GCST90451284	Triglycerides to total lipids ratio in small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451284/GCST90451284.tsv.gz
meta_EUR_S_VLDL_TG	GCST90451285	Triglycerides in small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451285/GCST90451285.tsv.gz
meta_EUR_TG_by_PG	GCST90451286	Ratio of triglycerides to phosphoglycerides	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451286/GCST90451286.tsv.gz
meta_EUR_Total_BCAA	GCST90451287	Total concentration of branched-chain amino acids (leucine + isoleucine + valine)	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451287/GCST90451287.tsv.gz
meta_EUR_Total_CE	GCST90451288	Total esterified cholesterol	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451288/GCST90451288.tsv.gz
meta_EUR_Total_C	GCST90451289	Total cholesterol	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451289/GCST90451289.tsv.gz
meta_EUR_Total_FA	GCST90451290	Total fatty acids	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451290/GCST90451290.tsv.gz
meta_EUR_Total_FC	GCST90451291	Total free cholesterol	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451291/GCST90451291.tsv.gz
meta_EUR_Total_L	GCST90451292	Total lipids in lipoprotein particles	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451292/GCST90451292.tsv.gz
meta_EUR_Total_PL	GCST90451293	Total phospholipids in lipoprotein particles	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451293/GCST90451293.tsv.gz
meta_EUR_Total_P	GCST90451294	Total concentration of lipoprotein particles	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451294/GCST90451294.tsv.gz
meta_EUR_Total_TG	GCST90451295	Total triglycerides	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451295/GCST90451295.tsv.gz
meta_EUR_Tyr	GCST90451296	Tyrosine	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451296/GCST90451296.tsv.gz
meta_EUR_Unsaturation	GCST90451297	Degree of unsaturation	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451297/GCST90451297.tsv.gz
meta_EUR_Val	GCST90451298	Valine	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451298/GCST90451298.tsv.gz
meta_EUR_VLDL_CE	GCST90451299	Cholesteryl esters in VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451299/GCST90451299.tsv.gz
meta_EUR_VLDL_C	GCST90451300	VLDL cholesterol	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451300/GCST90451300.tsv.gz
meta_EUR_VLDL_FC	GCST90451301	Free cholesterol in VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451301/GCST90451301.tsv.gz
meta_EUR_VLDL_L	GCST90451302	Total lipids in VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451302/GCST90451302.tsv.gz
meta_EUR_VLDL_PL	GCST90451303	Phospholipids in VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451303/GCST90451303.tsv.gz
meta_EUR_VLDL_P	GCST90451304	Concentration of VLDL particles	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451304/GCST90451304.tsv.gz
meta_EUR_VLDL_size	GCST90451305	Average diameter for VLDL particles	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451305/GCST90451305.tsv.gz
meta_EUR_VLDL_TG	GCST90451306	Triglycerides in VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451306/GCST90451306.tsv.gz
meta_EUR_XL_HDL_CE_pct	GCST90451307	Cholesteryl esters to total lipids ratio in very large HDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451307/GCST90451307.tsv.gz
meta_EUR_XL_HDL_CE	GCST90451308	Cholesteryl esters in very large HDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451308/GCST90451308.tsv.gz
meta_EUR_XL_HDL_C_pct	GCST90451309	Cholesterol to total lipids ratio in very large HDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451309/GCST90451309.tsv.gz
meta_EUR_XL_HDL_C	GCST90451310	Cholesterol in very large HDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451310/GCST90451310.tsv.gz
meta_EUR_XL_HDL_FC_pct	GCST90451311	Free cholesterol to total lipids ratio in very large HDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451311/GCST90451311.tsv.gz
meta_EUR_XL_HDL_FC	GCST90451312	Free cholesterol in very large HDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451312/GCST90451312.tsv.gz
meta_EUR_XL_HDL_L	GCST90451313	Total lipids in very large HDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451313/GCST90451313.tsv.gz
meta_EUR_XL_HDL_PL_pct	GCST90451314	Phospholipids to total lipids ratio in very large HDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451314/GCST90451314.tsv.gz
meta_EUR_XL_HDL_PL	GCST90451315	Phospholipids in very large HDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451315/GCST90451315.tsv.gz
meta_EUR_XL_HDL_P	GCST90451316	Concentration of very large HDL particles	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451316/GCST90451316.tsv.gz
meta_EUR_XL_HDL_TG_pct	GCST90451317	Triglycerides to total lipids ratio in very large HDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451317/GCST90451317.tsv.gz
meta_EUR_XL_HDL_TG	GCST90451318	Triglycerides in very large HDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451318/GCST90451318.tsv.gz
meta_EUR_XL_VLDL_CE_pct	GCST90451319	Cholesteryl esters to total lipids ratio in very large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451319/GCST90451319.tsv.gz
meta_EUR_XL_VLDL_CE	GCST90451320	Cholesteryl esters in very large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451320/GCST90451320.tsv.gz
meta_EUR_XL_VLDL_C_pct	GCST90451321	Cholesterol to total lipids ratio in very large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451321/GCST90451321.tsv.gz
meta_EUR_XL_VLDL_C	GCST90451322	Cholesterol in very large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451322/GCST90451322.tsv.gz
meta_EUR_XL_VLDL_FC_pct	GCST90451323	Free cholesterol to total lipids ratio in very large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451323/GCST90451323.tsv.gz
meta_EUR_XL_VLDL_FC	GCST90451324	Free cholesterol in very large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451324/GCST90451324.tsv.gz
meta_EUR_XL_VLDL_L	GCST90451325	Total lipids in very large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451325/GCST90451325.tsv.gz
meta_EUR_XL_VLDL_PL_pct	GCST90451326	Phospholipids to total lipids ratio in very large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451326/GCST90451326.tsv.gz
meta_EUR_XL_VLDL_PL	GCST90451327	Phospholipids in very large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451327/GCST90451327.tsv.gz
meta_EUR_XL_VLDL_P	GCST90451328	Concentration of very large VLDL particles	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451328/GCST90451328.tsv.gz
meta_EUR_XL_VLDL_TG_pct	GCST90451329	Triglycerides to total lipids ratio in very large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451329/GCST90451329.tsv.gz
meta_EUR_XL_VLDL_TG	GCST90451330	Triglycerides in very large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451330/GCST90451330.tsv.gz
meta_EUR_XS_VLDL_CE_pct	GCST90451331	Cholesteryl esters to total lipids ratio in very small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451331/GCST90451331.tsv.gz
meta_EUR_XS_VLDL_CE	GCST90451332	Cholesteryl esters in very small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451332/GCST90451332.tsv.gz
meta_EUR_XS_VLDL_C_pct	GCST90451333	Cholesterol to total lipids ratio in very small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451333/GCST90451333.tsv.gz
meta_EUR_XS_VLDL_C	GCST90451334	Cholesterol in very small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451334/GCST90451334.tsv.gz
meta_EUR_XS_VLDL_FC_pct	GCST90451335	Free cholesterol to total lipids ratio in very small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451335/GCST90451335.tsv.gz
meta_EUR_XS_VLDL_FC	GCST90451336	Free cholesterol in very small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451336/GCST90451336.tsv.gz
meta_EUR_XS_VLDL_L	GCST90451337	Total lipids in very small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451337/GCST90451337.tsv.gz
meta_EUR_XS_VLDL_PL_pct	GCST90451338	Phospholipids to total lipids ratio in very small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451338/GCST90451338.tsv.gz
meta_EUR_XS_VLDL_PL	GCST90451339	Phospholipids in very small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451339/GCST90451339.tsv.gz
meta_EUR_XS_VLDL_P	GCST90451340	Concentration of very small VLDL particles	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451340/GCST90451340.tsv.gz
meta_EUR_XS_VLDL_TG_pct	GCST90451341	Triglycerides to total lipids ratio in very small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451341/GCST90451341.tsv.gz
meta_EUR_XS_VLDL_TG	GCST90451342	Triglycerides in very small VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451342/GCST90451342.tsv.gz
meta_EUR_XXL_VLDL_CE_pct	GCST90451343	Cholesteryl esters to total lipids ratio in chylomicrons and extremely large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451343/GCST90451343.tsv.gz
meta_EUR_XXL_VLDL_CE	GCST90451344	Cholesteryl esters in chylomicrons and extremely large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451344/GCST90451344.tsv.gz
meta_EUR_XXL_VLDL_C_pct	GCST90451345	Cholesterol to total lipids ratio in chylomicrons and extremely large VLDL	UKBB|EstBB	Genomics England (n=78195)|EstBB WGS (n=2297)	103927004	ftp://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics//GCST90451001-GCST90452000/GCST90451345/GCST90451345.tsv.gz
